date,capital (balance),cash,asset,proposed_actions,real_actions,close
2017-09-22 04:00:00,19839.923322526527,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,3616.1
2017-09-23 04:00:00,19839.92254122653,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,3780.46
2017-09-24 04:00:00,19839.924184826526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,3748.76
2017-09-25 04:00:00,19839.92386782653,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,3906.72
2017-09-26 04:00:00,19839.92544742653,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,3933.36
2017-09-27 04:00:00,19839.925713826527,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4183.45
2017-09-28 04:00:00,19839.928214726526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4058.73
2017-09-29 04:00:00,19839.926967526528,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4182.89
2017-09-30 04:00:00,19839.928209126527,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4293.03
2017-10-01 04:00:00,19839.929310526528,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4396.6
2017-10-02 04:00:00,19839.930346226527,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4408.25
2017-10-03 04:00:00,19839.930462726526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4290.0
2017-10-04 04:00:00,19839.929280226526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4175.02
2017-10-05 04:00:00,19839.928130426528,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4324.11
2017-10-06 04:00:00,19839.929621326526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4362.14
2017-10-07 04:00:00,19839.930001626526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4437.48
2017-10-08 04:00:00,19839.930755026526,19839.886380226533,9.999999998572674e-06,-0.99,-0.0,4622.78
2017-10-09 04:00:00,19820.31080226633,198.43917281912945,4.244599999999998,0.99,4.24459,4773.1
2017-10-10 04:00:00,20458.143210678125,2.0206132595698705,4.285709999999998,0.99,0.04111,4738.91
2017-10-11 04:00:00,20311.61259901736,0.028278725035336016,4.286129999999998,0.99,0.00042,4846.99
2017-10-12 04:00:00,20774.857527425025,0.028278725035336016,4.286129999999998,0.99,0.0,5712.47
2017-10-13 04:00:00,24484.41731982503,0.028278725035336016,4.286129999999998,0.99,0.0,5667.11
2017-10-14 04:00:00,24289.998463025026,0.028278725035336016,4.286129999999998,0.99,0.0,5774.59
2017-10-15 04:00:00,24750.671715425025,0.028278725035336016,4.286129999999998,0.99,0.0,5604.34
2017-10-16 04:00:00,24020.958082925026,0.028278725035336016,4.286129999999998,0.99,0.0,5648.09
2017-10-17 04:00:00,24208.476270425028,0.028278725035336016,4.286129999999998,0.99,0.0,5494.42
2017-10-18 04:00:00,23549.826673325028,0.028278725035336016,4.286129999999998,0.99,0.0,5624.1
2017-10-19 04:00:00,24105.65201172503,0.028278725035336016,4.286129999999998,0.99,0.0,5685.02
2017-10-20 04:00:00,24366.76305132503,0.028278725035336016,4.286129999999998,0.99,0.0,6098.72
2017-10-21 04:00:00,26139.935032325026,0.028278725035336016,4.286129999999998,0.99,0.0,5946.51
2017-10-22 04:00:00,25487.543185025028,0.028278725035336016,4.286129999999998,0.99,0.0,5980.2
2017-10-23 04:00:00,25631.942904725023,0.028278725035336016,4.286129999999998,0.99,0.0,5652.13
2017-10-24 04:00:00,24225.792235625027,0.028278725035336016,4.286129999999998,0.0,0.0,5550.99
2017-10-25 04:00:00,23792.293047425024,0.028278725035336016,4.286129999999998,0.0,0.0,5783.77
2017-10-26 04:00:00,24790.01838882503,0.028278725035336016,4.286129999999998,0.0,0.0,5922.01
2017-10-27 04:00:00,25382.533000025025,0.028278725035336016,4.286129999999998,0.0,0.0,5740.43
2017-10-28 04:00:00,24604.257514625027,0.028278725035336016,4.286129999999998,0.0,0.0,5745.0
2017-10-29 04:00:00,24623.845128725025,0.028278725035336016,4.286129999999998,0.0,0.0,6139.98
2017-10-30 04:00:00,26316.780756125023,0.028278725035336016,4.286129999999998,0.0,0.0,6132.81
2017-10-31 04:00:00,26286.04920402503,0.028278725035336016,4.286129999999998,0.99,0.0,6435.35
2017-11-01 04:00:00,27582.774974225027,0.028278725035336016,4.286129999999998,0.99,0.0,6850.0
2017-11-02 04:00:00,29360.018778725025,0.028278725035336016,4.286129999999998,0.99,0.0,7196.58
2017-11-03 04:00:00,30845.50571412502,0.028278725035336016,4.286129999999998,0.99,0.0,7148.63
2017-11-04 04:00:00,30639.985780625026,0.028278725035336016,4.286129999999998,0.99,0.0,7400.0
2017-11-05 04:00:00,31717.390278725023,0.028278725035336016,4.286129999999998,0.0,0.0,7190.0
2017-11-06 04:00:00,30817.302978725023,0.028278725035336016,4.286129999999998,0.0,0.0,7134.31
2017-11-07 04:00:00,30578.608399025026,0.028278725035336016,4.286129999999998,0.0,0.0,7349.5
2017-11-08 04:00:00,31500.940713725024,0.028278725035336016,4.286129999999998,0.99,0.0,7345.01
2017-11-09 04:00:00,31481.695990025026,0.028278725035336016,4.286129999999998,0.99,0.0,7253.45
2017-11-10 04:00:00,31089.257927225022,0.028278725035336016,4.286129999999998,0.99,0.0,6773.9
2017-11-11 04:00:00,29033.844285725023,0.028278725035336016,4.286129999999998,0.99,0.0,6100.0
2017-11-12 04:00:00,26145.421278725025,0.028278725035336016,4.286129999999998,0.0,0.0,5957.67
2017-11-13 04:00:00,25535.376395825027,0.028278725035336016,4.286129999999998,0.0,0.0,6686.0
2017-11-14 04:00:00,28657.093458725023,0.028278725035336016,4.286129999999998,0.0,0.0,6863.82
2017-11-15 04:00:00,29419.253095325024,0.028278725035336016,4.286129999999998,0.0,0.0,7274.72
2017-11-16 04:00:00,31180.423912325023,0.028278725035336016,4.286129999999998,0.0,0.0,7925.01
2017-11-17 04:00:00,33967.65139002502,0.028278725035336016,4.286129999999998,0.0,0.0,7605.0
2017-11-18 04:00:00,32596.046928725023,0.028278725035336016,4.286129999999998,0.0,0.0,7782.99
2017-11-19 04:00:00,33358.93520742502,0.028278725035336016,4.286129999999998,0.0,0.0,7969.11
2017-11-20 04:00:00,34122.854717326416,33781.21897162643,0.042869999999997965,-0.99,-4.24326,7909.17
2017-11-21 04:00:00,34119.94942435162,34116.54848125163,0.00042999999999796673,-0.99,-0.04244,8178.0
2017-11-22 04:00:00,34120.06502125161,34116.54848125163,0.00042999999999796673,0.0,0.0,8216.69
2017-11-23 04:00:00,34120.08165795161,34116.54848125163,0.00042999999999796673,0.0,0.0,8096.56
2017-11-24 04:00:00,34086.288397907614,341.16895772810676,4.167829999999998,0.99,4.1674,8214.57
2017-11-25 04:00:00,34577.762868438185,3.45885772810675,4.208899999999998,0.99,0.04107,8872.0
2017-11-26 04:00:00,37344.81628636809,0.08412299337201512,4.209279999999998,0.99,0.00038,9591.76
2017-11-27 04:00:00,40374.48765579335,0.08412299337201512,4.209279999999998,0.99,0.0,9717.97
2017-11-28 04:00:00,40905.740884593346,0.08412299337201512,4.209279999999998,0.99,0.0,10310.04
2017-11-29 04:00:00,43397.92929419335,0.08412299337201512,4.209279999999998,0.0,0.0,10759.89
2017-11-30 04:00:00,45291.47390219335,0.08412299337201512,4.209279999999998,0.0,0.0,9715.55
2017-12-01 04:00:00,40895.554426993345,0.08412299337201512,4.209279999999998,0.0,0.0,10938.42
2017-12-02 04:00:00,46042.95666059335,0.08412299337201512,4.209279999999998,0.0,0.0,10954.92
2017-12-03 04:00:00,46112.40978059335,0.08412299337201512,4.209279999999998,0.0,0.0,11399.99
2017-12-04 04:00:00,47985.83403019335,0.08412299337201512,4.209279999999998,0.0,0.0,11626.56
2017-12-05 04:00:00,48939.53059979335,0.08412299337201512,4.209279999999998,0.0,0.0,12230.0
2017-12-06 04:00:00,51479.578522993346,0.08412299337201512,4.209279999999998,0.0,0.0,13812.76
2017-12-07 04:00:00,58141.85853579334,0.08412299337201512,4.209279999999998,0.99,0.0,16783.25
2017-12-08 04:00:00,70645.48268299333,0.08412299337201512,4.209279999999998,0.99,0.0,15942.35
2017-12-09 04:00:00,67105.89913099333,0.08412299337201512,4.209279999999998,0.99,0.0,13200.0
2017-12-10 04:00:00,55562.58012299334,0.08412299337201512,4.209279999999998,0.99,0.0,16638.88
2017-12-11 04:00:00,70037.78892939334,0.08412299337201512,4.209279999999998,0.0,0.0,16450.0
2017-12-12 04:00:00,69242.74012299333,0.08412299337201512,4.209279999999998,0.0,0.0,16909.18
2017-12-13 04:00:00,71175.55731339334,0.08412299337201512,4.209279999999998,0.0,0.0,16300.0
2017-12-14 04:00:00,68611.34812299334,0.08412299337201512,4.209279999999998,0.0,0.0,17300.0
2017-12-15 04:00:00,72820.62812299334,0.08412299337201512,4.209279999999998,0.0,0.0,17750.0
2017-12-16 04:00:00,74714.80412299333,0.08412299337201512,4.209279999999998,0.0,0.0,19172.5
2017-12-17 04:00:00,80702.50492299334,0.08412299337201512,4.209279999999998,0.0,0.0,18720.0
2017-12-18 04:00:00,78797.80572299333,0.08412299337201512,4.209279999999998,0.0,0.0,18964.09
2017-12-19 04:00:00,79825.24887819334,0.08412299337201512,4.209279999999998,0.0,0.0,16890.13
2017-12-20 04:00:00,71095.37052939335,0.08412299337201512,4.209279999999998,0.0,0.0,16912.07
2017-12-21 04:00:00,71187.72213259334,0.08412299337201512,4.209279999999998,0.0,0.0,14238.85
2017-12-22 04:00:00,59935.390650993344,0.08412299337201512,4.209279999999998,0.0,0.0,14970.18
2017-12-23 04:00:00,63013.76339339334,0.08412299337201512,4.209279999999998,0.0,0.0,14306.01
2017-12-24 04:00:00,60218.085895793345,0.08412299337201512,4.209279999999998,0.0,0.0,13550.4
2017-12-25 04:00:00,57037.51183499334,0.08412299337201512,4.209279999999998,0.0,0.0,14690.0
2017-12-26 04:00:00,61834.40732299334,0.08412299337201512,4.209279999999998,0.0,0.0,15880.0
2017-12-27 04:00:00,66843.45052299334,0.08412299337201512,4.209279999999998,0.0,0.0,14439.36
2017-12-28 04:00:00,60779.393383793344,0.08412299337201512,4.209279999999998,0.0,0.0,14881.76
2017-12-29 04:00:00,62579.56388315654,61953.04178715657,0.042099999999997806,-0.99,-4.16718,13962.62
2017-12-30 04:00:00,62540.28626678114,62534.28234018118,0.00042999999999780714,-0.99,-0.04167,13000.66
2017-12-31 04:00:00,62539.86716370395,62539.73715710398,9.999999997807119e-06,-0.99,-0.00042,13372.0
2018-01-01 04:00:00,62539.870877103946,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,13048.56
2018-01-02 04:00:00,62539.867642703946,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,14912.1
2018-01-03 04:00:00,62539.88627810394,62539.73715710398,9.999999997807119e-06,0.0,0.0,15100.0
2018-01-04 04:00:00,62539.888157103946,62539.73715710398,9.999999997807119e-06,0.0,0.0,14970.0
2018-01-05 04:00:00,62539.88685710394,62539.73715710398,9.999999997807119e-06,0.0,0.0,16567.18
2018-01-06 04:00:00,62539.90282890394,62539.73715710398,9.999999997807119e-06,0.0,0.0,16710.48
2018-01-07 04:00:00,62539.90426190394,62539.73715710398,9.999999997807119e-06,0.0,0.0,15624.35
2018-01-08 04:00:00,62539.89340060394,62539.73715710398,9.999999997807119e-06,0.0,0.0,15257.87
2018-01-09 04:00:00,62539.88973580395,62539.73715710398,9.999999997807119e-06,0.0,0.0,14158.47
2018-01-10 04:00:00,62539.87874180394,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,13267.19
2018-01-11 04:00:00,62539.86982900395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,13657.32
2018-01-12 04:00:00,62539.873730303945,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,14187.7
2018-01-13 04:00:00,62539.87903410394,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,14201.67
2018-01-14 04:00:00,62539.87917380394,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,13510.1
2018-01-15 04:00:00,62539.87225810395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,12880.0
2018-01-16 04:00:00,62539.865957103946,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10999.0
2018-01-17 04:00:00,62539.84714710395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11376.0
2018-01-18 04:00:00,62539.850917103955,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11207.65
2018-01-19 04:00:00,62539.84923360395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11791.44
2018-01-20 04:00:00,62539.85507150395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,12493.74
2018-01-21 04:00:00,62539.86209450395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11476.88
2018-01-22 04:00:00,62539.85192590395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10853.37
2018-01-23 04:00:00,62539.84569080395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10841.02
2018-01-24 04:00:00,62539.84556730395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11645.01
2018-01-25 04:00:00,62539.85360720395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11540.0
2018-01-26 04:00:00,62539.85255710395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11000.5
2018-01-27 04:00:00,62539.84716210395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11375.05
2018-01-28 04:00:00,62539.85090760395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11347.72
2018-01-29 04:00:00,62539.850634303955,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10918.47
2018-01-30 04:00:00,62539.846341803954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9897.61
2018-01-31 04:00:00,62539.83613320396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9935.42
2018-02-01 04:00:00,62539.836511303954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8673.79
2018-02-02 04:00:00,62539.82389500396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8285.82
2018-02-03 04:00:00,62539.82001530396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9183.98
2018-02-04 04:00:00,62539.828996903954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8118.08
2018-02-05 04:00:00,62539.81833790396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,6313.79
2018-02-06 04:00:00,62539.800295003966,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,7262.54
2018-02-07 04:00:00,62539.80978250396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,7973.07
2018-02-08 04:00:00,62539.81688780396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8078.39
2018-02-09 04:00:00,62539.81794100396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8945.5
2018-02-10 04:00:00,62539.826612103956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8060.0
2018-02-11 04:00:00,62539.817757103956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8484.8
2018-02-12 04:00:00,62539.82200510396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8764.99
2018-02-13 04:00:00,62539.824807003955,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8704.92
2018-02-14 04:00:00,62539.82420630396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9666.64
2018-02-15 04:00:00,62539.833823503956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10106.0
2018-02-16 04:00:00,62539.838217103956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10500.0
2018-02-17 04:00:00,62539.84215710395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10851.24
2018-02-18 04:00:00,62539.84566950395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10537.81
2018-02-19 04:00:00,62539.842535203956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11425.07
2018-02-20 04:00:00,62539.85140780395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10902.0
2018-02-21 04:00:00,62539.84617710395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10744.57
2018-02-22 04:00:00,62539.844602803954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9815.34
2018-02-23 04:00:00,62539.83531050396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10410.1
2018-02-24 04:00:00,62539.84125810395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9582.74
2018-02-25 04:00:00,62539.832984503955,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9622.46
2018-02-26 04:00:00,62539.83338170395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10271.72
2018-02-27 04:00:00,62539.83987430395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,10908.9
2018-02-28 04:00:00,62539.84624610395,62539.73715710398,9.999999997807119e-06,0.0,0.0,10354.0
2018-03-01 04:00:00,62539.84069710395,62539.73715710398,9.999999997807119e-06,0.0,0.0,11102.3
2018-03-02 04:00:00,62539.84818010395,62539.73715710398,9.999999997807119e-06,0.0,0.0,11283.37
2018-03-03 04:00:00,62539.84999080395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11158.51
2018-03-04 04:00:00,62539.848742203954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,11551.01
2018-03-05 04:00:00,62539.85266720395,62539.73715710398,9.999999997807119e-06,0.0,0.0,11249.88
2018-03-06 04:00:00,62539.84965590395,62539.73715710398,9.999999997807119e-06,0.0,0.0,10735.22
2018-03-07 04:00:00,62539.844509303955,62539.73715710398,9.999999997807119e-06,0.0,0.0,9562.28
2018-03-08 04:00:00,62539.832779903954,62539.73715710398,9.999999997807119e-06,0.0,0.0,8986.47
2018-03-09 04:00:00,62539.827021803954,62539.73715710398,9.999999997807119e-06,0.0,0.0,9249.99
2018-03-10 04:00:00,62539.82965700395,62539.73715710398,9.999999997807119e-06,0.0,0.0,8648.35
2018-03-11 04:00:00,62539.82364060396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9439.6
2018-03-12 04:00:00,62539.831553103955,62539.73715710398,9.999999997807119e-06,0.0,0.0,9061.57
2018-03-13 04:00:00,62539.827772803954,62539.73715710398,9.999999997807119e-06,0.0,0.0,9259.03
2018-03-14 04:00:00,62539.82974740396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7889.99
2018-03-15 04:00:00,62539.81605700396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8042.9
2018-03-16 04:00:00,62539.817586103956,62539.73715710398,9.999999997807119e-06,0.0,0.0,8220.82
2018-03-17 04:00:00,62539.819365303956,62539.73715710398,9.999999997807119e-06,0.0,0.0,7676.9
2018-03-18 04:00:00,62539.81392610396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8174.2
2018-03-19 04:00:00,62539.81889910396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8603.0
2018-03-20 04:00:00,62539.82318710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9038.4
2018-03-21 04:00:00,62539.82754110396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9033.87
2018-03-22 04:00:00,62539.827495803955,62539.73715710398,9.999999997807119e-06,0.0,0.0,8415.89
2018-03-23 04:00:00,62539.82131600396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8910.0
2018-03-24 04:00:00,62539.82625710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8557.8
2018-03-25 04:00:00,62539.82273510396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8431.94
2018-03-26 04:00:00,62539.82147650396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7860.36
2018-03-27 04:00:00,62539.81576070396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7871.0
2018-03-28 04:00:00,62539.81586710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7871.8
2018-03-29 04:00:00,62539.81587510396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6863.66
2018-03-30 04:00:00,62539.80579370396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6969.5
2018-03-31 04:00:00,62539.80685210396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6922.75
2018-04-01 04:00:00,62539.80638460396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6988.89
2018-04-02 04:00:00,62539.80704600396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7187.64
2018-04-03 04:00:00,62539.80903350396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7296.06
2018-04-04 04:00:00,62539.81011770396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6775.71
2018-04-05 04:00:00,62539.80491420396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6769.44
2018-04-06 04:00:00,62539.80485150396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6592.94
2018-04-07 04:00:00,62539.80308650396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6968.14
2018-04-08 04:00:00,62539.80683850396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7128.1
2018-04-09 04:00:00,62539.80843810396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6793.44
2018-04-10 04:00:00,62539.805091503964,62539.73715710398,9.999999997807119e-06,0.0,0.0,6820.83
2018-04-11 04:00:00,62539.80536540396,62539.73715710398,9.999999997807119e-06,0.0,0.0,6943.83
2018-04-12 04:00:00,62539.80659540396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7812.7
2018-04-13 04:00:00,62539.81528410396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8043.79
2018-04-14 04:00:00,62539.81759500396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8087.52
2018-04-15 04:00:00,62539.818032303956,62539.73715710398,9.999999997807119e-06,0.0,0.0,8160.27
2018-04-16 04:00:00,62539.81875980396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8026.21
2018-04-17 04:00:00,62539.81741920396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7935.0
2018-04-18 04:00:00,62539.81650710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8192.27
2018-04-19 04:00:00,62539.81907980396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8337.84
2018-04-20 04:00:00,62539.82053550396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8868.98
2018-04-21 04:00:00,62539.82584690396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8821.39
2018-04-22 04:00:00,62539.82537100396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8871.0
2018-04-23 04:00:00,62539.82586710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9199.95
2018-04-24 04:00:00,62539.829156603955,62539.73715710398,9.999999997807119e-06,0.0,0.0,9393.57
2018-04-25 04:00:00,62539.83109280396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8815.0
2018-04-26 04:00:00,62539.82530710396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9149.99
2018-04-27 04:00:00,62539.828657003956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9150.01
2018-04-28 04:00:00,62539.82865720396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9447.92
2018-04-29 04:00:00,62539.831636303956,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9266.31
2018-04-30 04:00:00,62539.82982020396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8953.48
2018-05-01 04:00:00,62539.82669190396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9031.57
2018-05-02 04:00:00,62539.827472803954,62539.73715710398,9.999999997807119e-06,0.0,0.0,9254.85
2018-05-03 04:00:00,62539.82970560396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9590.94
2018-05-04 04:00:00,62539.833066503954,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9813.56
2018-05-05 04:00:00,62539.83529270395,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,9827.57
2018-05-06 04:00:00,62539.83543280396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9325.0
2018-05-07 04:00:00,62539.83040710395,62539.73715710398,9.999999997807119e-06,0.0,0.0,9430.2
2018-05-08 04:00:00,62539.83145910395,62539.73715710398,9.999999997807119e-06,0.0,0.0,9045.68
2018-05-09 04:00:00,62539.82761390396,62539.73715710398,9.999999997807119e-06,0.0,0.0,9329.6
2018-05-10 04:00:00,62539.830453103954,62539.73715710398,9.999999997807119e-06,0.0,0.0,8936.18
2018-05-11 04:00:00,62539.82651890396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8418.44
2018-05-12 04:00:00,62539.82134150396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8444.63
2018-05-13 04:00:00,62539.82160340396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8403.82
2018-05-14 04:00:00,62539.82119530396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8720.41
2018-05-15 04:00:00,62539.82436120396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8165.85
2018-05-16 04:00:00,62539.81881560396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8362.55
2018-05-17 04:00:00,62539.82078260396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8003.75
2018-05-18 04:00:00,62539.81719460396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8247.85
2018-05-19 04:00:00,62539.819635603955,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,8250.03
2018-05-20 04:00:00,62539.81965740396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8491.0
2018-05-21 04:00:00,62539.82206710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,8329.95
2018-05-22 04:00:00,62539.82045660396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7955.56
2018-05-23 04:00:00,62539.816712703956,62539.73715710398,9.999999997807119e-06,0.0,0.0,7619.0
2018-05-24 04:00:00,62539.81334710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7601.19
2018-05-25 04:00:00,62539.81316900396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7449.1
2018-05-26 04:00:00,62539.81164810396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7299.5
2018-05-27 04:00:00,62539.81015210396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7387.0
2018-05-28 04:00:00,62539.81102710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7117.01
2018-05-29 04:00:00,62539.80832720396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7494.19
2018-05-30 04:00:00,62539.81209900396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7372.14
2018-05-31 04:00:00,62539.81087850396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7498.45
2018-06-01 04:00:00,62539.81214160396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7497.34
2018-06-02 04:00:00,62539.81213050396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7647.08
2018-06-03 04:00:00,62539.81362790396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7705.23
2018-06-04 04:00:00,62539.81420940396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7420.33
2018-06-05 04:00:00,62539.81136040396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7618.69
2018-06-06 04:00:00,62539.81334400396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7730.06
2018-06-07 04:00:00,62539.81445770396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7642.0
2018-06-08 04:00:00,62539.81357710396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7664.5
2018-06-09 04:00:00,62539.81380210396,62539.73715710398,9.999999997807119e-06,0.0,0.0,7273.0
2018-06-10 04:00:00,62539.80988710396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,6777.12
2018-06-11 04:00:00,62539.80492830396,62539.73715710398,9.999999997807119e-06,-0.99,-0.0,6827.89
